/srv/defectDetectionDataset/multiclassClassification/noisy/missing_part/chart_Missing_end.png, missing_part, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/bend_20240618_001223_531.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/bend_20240618_000932_538.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/bend_20240618_001503_099.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/bend_20240617_234043_281.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/bend_20240618_000852_600.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/deformation_20240617_235430_536.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/bend_20240617_234040_039.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/bend_20240617_234125_657.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/deformation_20240617_235252_985.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/bend_20240618_001458_520.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/deformation_20240617_235300_576.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/deformation/bend_20240617_234146_010.png, new, deformation, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/other/other_20240618_000552_092.png, new, other, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/other/other_20240618_000539_420.png, new, other, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/val/other/other_20240618_000536_138.png, new, other, added to val split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251128_092251_482.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102032_738.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102054_383.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102411_359.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_end_20260109_095754_471.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_end_20260109_095816_149.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251128_092320_294.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102020_569.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102043_828.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251128_092305_520.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_end_20260109_095736_098.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102057_317.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251128_092246_732.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_end_20260109_095738_738.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_end_20260109_095417_883.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102121_186.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_end_20260109_095755_607.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102101_906.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251128_092313_683.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251128_092302_775.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251128_095759_977.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_end_20260109_095414_074.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102018_841.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_end_20260109_095834_614.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102133_613.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_end_20260109_095838_919.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251128_095756_462.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102047_185.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102035_211.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/missing_part/missing_part_20251205_102041_033.png, new, missing_part, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_094904_139.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_095622_354.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_094859_180.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_095632_391.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_094941_597.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_095636_078.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_094903_825.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_095615_513.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_095441_281.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_094857_828.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_094933_316.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_095454_375.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_094911_561.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_095502_179.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_094943_270.png, new, no_defects, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/no_defects/no_deficiencies_20251128_094902_323.png, new, no_defects, added to train split
